gene,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection
NENF,False,0.31907320062113204,1.6751141547887491,-0.67502356,0,False
NEO1,False,0.6968181487670323,1.8899136190378774,0.52180004,0,False
NEPRO,False,0.300188327157522,1.7454331798759706,-0.16757697,0,False
NET1,False,0.3031218775744779,1.7225699660827187,-0.3520923,0,False
NEU1,False,0.41979569414712675,1.6619919847368454,-0.7647935,0,False
NEU3,False,0.08890380054595796,1.7672833432229973,0.36759704,0,False
NEU4,False,0.0010280924167497007,1.1713371262413377,-1.6432943,0,False
NEURL1,False,1.0465992700004412,1.9102023148266776,0.3201021,0,False
NEURL2,False,0.0207966902164356,1.476503488848993,-0.63773733,0,False
NEURL3,False,0.009915060401235007,1.3129809022906462,-1.2069923,0,False
NEURL4,False,0.0668838421057241,1.6230636894550263,-0.1283825,0,False
NEUROD1,False,2.5140733856470314,2.609007765395354,0.75950474,0,False
NEUROD2,False,0.010451772562861426,1.3564582873438704,-1.0297258,0,False
NEUROG2,False,0.0003983889364207017,1.2304040548763133,-1.4359616,0,False
NEXN,False,0.0969822943535605,1.6690259485600474,0.022095699,0,False
NF1,False,0.6344340908163051,1.8668489736136822,0.3738209,0,False
NF2,False,0.1935444590448296,1.6979121694223054,0.12343887,0,False
NFAM1,False,0.01391332218752175,1.5030794141412234,-0.5225916,0,False
NFASC,False,0.6730183973541322,1.7606467147087739,-0.31555352,0,False
NFAT5,False,0.13307641464501396,1.639044205727021,-0.06795695,0,False
NFATC1,False,0.016511645783429167,1.5369738599076292,-0.4167643,0,False
NFATC2,False,0.3758579746301727,1.824106285099338,0.3535597,0,False
NFATC2IP,False,0.5795343260119499,1.7465705680988999,-0.409339,0,False
NFATC3,False,0.5480614772898708,1.7333102400164027,-0.39191702,0,False
NFATC4,False,0.17240737633626285,1.6629610562640225,0.00879462,0,False
NFE2,False,0.01678425690124245,1.5735666650394928,-0.31664896,0,False
NFE2L1,False,0.6183483111312531,1.6803428176559425,-0.8497534,0,False
NFE2L2,False,0.4969637521012993,1.7090366554014307,-0.44140178,0,False
NFIC,False,0.2033488258006492,1.7243769517560725,0.21621373,0,False
NFKB2,False,0.03794517353013373,1.6366156465035486,-0.08677807,0,False
NFKBIA,False,0.24903671301702882,1.7111143503858086,0.16458413,0,False
NFKBIB,False,0.18939719143769954,1.6702002836049525,0.034005664,0,False
NFKBID,False,0.01054726963130271,1.5175409724449962,-0.45996508,0,False
NFKBIE,False,0.05775156749709806,1.5567555658819758,-0.3609892,0,False
NFKBIL1,False,0.0884411198003754,1.6046879413125756,-0.18613556,0,False
NFRKB,False,0.13226901534022956,1.5977225730262865,-0.21531765,0,False
NFS1,False,0.16415326483742462,1.7388063911867544,0.26358044,0,False
NFU1,False,0.5164316017385786,1.8019274442418964,0.20716104,0,False
NFX1,False,0.07986678362091638,1.605851662291186,-0.17877255,0,False
NFXL1,False,0.2166547858109426,1.7908163852422172,0.4428215,0,False
NFYA,False,0.16199496827664897,1.6399025666670064,-0.07727812,0,False
NFYC,False,0.46466243546214436,1.724085190274864,-0.3445488,0,False
NGB,False,0.010306197041371822,1.8219175807590955,0.5539806,0,False
NGDN,False,0.28639009152996847,1.725084502482336,-0.31406233,0,False
NGF,False,0.0053112144771529455,1.7312336508658195,0.23191644,0,False
NGLY1,False,0.28440324275931284,1.6936319505702482,-0.13591097,0,False
NGRN,False,0.183893329293909,1.6736286553051416,0.03779923,0,False
NHLRC1,False,0.009711588865110784,1.6780470378503671,0.060455173,0,False
NHLRC2,False,0.28816293322958664,1.6895500472445544,-0.57368237,0,False
NHLRC3,False,0.261670033241969,1.7734580872501855,0.38554767,0,False
NHLRC4,False,0.046877507659809615,1.6006148197685013,-0.20818086,0,False
NHP2,False,0.8616308594190716,1.6770317965820545,-0.7936974,0,False
NHSL1,False,0.32409753393843677,1.8792707255409664,0.7453036,0,False
NHSL2,False,0.29134172585210727,1.6001028367105257,-1.1864073,0,False
NICN1,False,0.02366293740385996,1.5733004508023312,-0.29358044,0,False
NID1,False,0.09046851280655094,1.8240502964772924,0.55554515,0,False
NID2,False,0.004194991688166019,1.3031947246993032,-1.2389688,0,False
NIF3L1,False,0.18761523237724623,1.6437139534671084,-0.05488367,0,False
NIFK,False,0.30923095390218713,1.7033080124001523,-0.46976474,0,False
NIM1K,False,0.01290491552045743,1.6302802767054208,-0.090947956,0,False
NIN,False,0.15073645540733616,1.6938043345616647,0.103902586,0,False
NINJ1,False,0.1876412257321934,1.6802135707294936,0.06282298,0,False
NINJ2,False,0.008347247264843248,1.807376223935441,0.5021054,0,False
NINL,False,0.518036398450489,1.7537759270814397,-0.24549088,0,False
NIP7,False,0.39014201580191177,1.6852202328467296,-0.5987659,0,False
NIPA1,False,0.15598816119772968,1.7174508890841587,0.18471518,0,False
NIPA2,False,0.6034654208200153,1.7520534360961093,-0.37326455,0,False
NIPAL1,False,0.039317277103844486,1.5838161560417694,-0.25809607,0,False
NIPAL2,False,0.03737995897720938,1.6190834671384313,-0.13681787,0,False
NIPAL3,False,0.15183550958235004,1.784227181663193,0.42191723,0,False
NIPBL,False,0.8393447990189119,1.785073101026286,-0.269521,0,False
NIPSNAP1,False,1.5874708257371841,1.9013723315346214,-0.19502161,0,False
NIPSNAP3A,False,0.44041211876413167,1.7919436989591113,0.14955412,0,False
NIPSNAP3B,False,0.10594393779254539,1.697746901219856,0.124966405,0,False
NISCH,False,0.7992751632410025,1.7624644164079228,-0.31007877,0,False
NIT1,False,0.16840716706145487,1.630333615558354,-0.10944733,0,False
NIT2,False,0.2129049342225556,1.7475672829944453,0.28933632,0,False
NKAIN1,False,0.4192435449586839,1.768735376376536,-0.02428595,0,False
NKAIN3,False,0.09545439051189988,1.8482138635105945,0.64053327,0,False
NKAP,False,0.2871674308631721,1.7538106856570543,-0.12429092,0,False
NKAPL,False,0.010008334706276587,1.672678795295688,0.04727423,0,False
NKD2,False,0.035047665376187684,1.463543581168209,-0.67795897,0,False
NKILA,False,0.005766873088336507,1.54417453429161,-0.39946038,0,False
NKIRAS1,False,0.18519618672128857,1.7721161313594993,0.38137,0,False
NKIRAS2,False,0.3760858626878745,1.6606023594180888,-0.7574081,0,False
NKPD1,False,0.003053905094190355,1.7509004830904695,0.31491488,0,False
NKRF,False,0.1266686148747951,1.712041234121553,0.1748454,0,False
NKTR,False,0.9768794004345471,1.7905205449017152,-0.24442299,0,False
NKX3-1,False,0.03898023547439064,1.7100096653568535,0.18005717,0,False
NKX6-1,False,1.9735626431379814,2.1651101103333605,0.27159184,0,False
NLE1,False,0.07408511598141623,1.5903749398913574,-0.24124792,0,False
NLGN1,False,0.0868101532050227,1.7044375053136491,0.14538442,0,False
NLGN2,False,0.2845700737278669,1.762787067264959,0.2648413,0,False
NLGN3,False,0.3887806522199264,1.8393574380132434,0.47204217,0,False
NLGN4X,False,0.29429162950059334,1.8305022318830932,0.40274584,0,False
NLK,False,0.39104732789346164,1.7319264582968317,-0.28644472,0,False
NLN,False,0.5824715978671613,1.8395267798004145,0.19566841,0,False
NLRC5,False,0.003366774736697022,1.576665562552816,-0.3079153,0,False
NLRP1,False,1.4556754637315392,1.9555162307420313,0.04506972,0,False
NLRX1,False,0.1694381500986459,1.7662072092343442,0.3563096,0,False
NMB,False,0.11175097319625397,1.689508594076009,0.095752604,0,False
NMD3,False,0.6122044559841089,1.9165139295742943,0.70081145,0,False
NME1,False,0.7043960763043922,1.7105689026125623,-0.6469615,0,False
NME2,False,1.2104489331867465,1.8208752656724205,-0.4003887,0,False
NME3,False,0.20756537810217005,1.623179084384517,-0.1374511,0,False
NME4,False,0.6162366002839115,1.7369547495732949,-0.475404,0,False
NME5,False,0.171650668295484,1.718721063405383,0.1959272,0,False
NME6,False,0.08445342323540816,1.6543100281652299,-0.025827555,0,False
NME7,False,0.4853219525051678,1.7605965601033486,-0.075999916,0,False
NME9,False,0.009310444822909632,1.6870136812715248,0.07134102,0,False
NMI,False,0.03205112828409508,1.6991875559086953,0.13072395,0,False
NMNAT1,False,0.08139999492033019,1.680245402638885,0.063805416,0,False
NMNAT2,False,0.06610498033507564,1.6762979696011513,0.04610095,0,False
NMNAT3,False,0.11217170731279821,1.8453449778647684,0.62262,0,False
NMRAL1,False,0.12873008205468828,1.697691887062762,0.12626739,0,False
NMRK1,False,0.04677592830172849,1.7058586581447974,0.1385686,0,False
NMRK2,False,0.000575091637172835,1.198674296040091,-1.5423312,0,False
NMT1,False,0.7004668348933341,1.7714095636236105,-0.2537569,0,False
NMT2,False,0.1765944163487624,1.7428371037238395,0.2797019,0,False
NMU,False,0.008775050895253739,1.6749071757935234,0.02880512,0,False
NNAT,False,0.613627049491394,1.7646542898330169,-0.29489452,0,False
NOB1,False,0.4483291998122766,1.7395621254566491,-0.22974789,0,False
NOC2L,False,0.5596796530396745,1.6811873001259352,-0.7365028,0,False
NOC3L,False,0.15811022683964193,1.6926022144915303,0.11199871,0,False
NOC4L,False,0.0327261552019137,1.585626947113771,-0.26304415,0,False
NOCT,False,0.02182724317583953,1.5776283042681054,-0.27147612,0,False
NOD1,False,0.006773406563483639,1.4857130446045352,-0.6023584,0,False
NOG,False,0.003115177840530687,1.4770528467350166,-0.6537379,0,False
NOL10,False,0.3484922113039314,1.7399337005112243,-0.22620235,0,False
NOL11,False,0.8059769903271393,1.8084445607106003,-0.07807267,0,False
NOL12,False,0.2425247046551795,1.8428789192686756,0.6254675,0,False
NOL3,False,0.016096500771191305,1.4988189350245325,-0.55611366,0,False
NOL4,False,0.6434996789679486,1.8080062759881836,-0.009606853,0,False
NOL6,False,0.07091513943581908,1.6422745366481823,-0.06797773,0,False
NOL7,False,0.39353432736443683,1.7711291849847703,-0.009656028,0,False
NOL8,False,0.27959360117066046,1.7599415627677968,0.19543827,0,False
NOL9,False,0.4156969029083047,1.7425670769215524,-0.20389657,0,False
NOLC1,False,0.315271030802481,1.7611917151517527,-0.06479934,0,False
NOM1,False,0.15740761462603328,1.6502022417113764,-0.049364243,0,False
NOMO1,False,0.06200308980448367,1.4988810393110894,-0.5540061,0,False
NOMO2,False,0.006089520168382479,1.2276258098796302,-1.4977574,0,False
NOMO3,False,0.023090215784615398,1.760723853427162,0.34684062,0,False
NONO,False,2.289060881096769,1.8666362415605924,-0.96568334,0,False
NOP10,False,1.4479892157708345,1.7911906668521602,-0.69985586,0,False
NOP14,False,0.25408479303985254,1.6632529566032945,0.0064353906,0,False
NOP16,False,0.23915213179442074,1.6535658188669022,-0.025776219,0,False
NOP2,False,0.3045492185126645,1.7111109228465855,-0.41652748,0,False
NOP56,False,0.5954096555594726,1.676195304950086,-0.870714,0,False
NOP58,False,0.377012896400036,1.7154611648091804,-0.4000711,0,False
NOP9,False,0.18428432039566306,1.7818501000918556,0.4142249,0,False
NORAD,False,1.4120266340918737,1.7755142591818176,-0.7577331,0,False
NOS1,False,0.017999746960926218,1.7657838069261658,0.34835276,0,False
NOS1AP,False,0.052167690370653774,1.7236948801846688,0.2135135,0,False
NOSIP,False,0.2657425942527629,1.5915511121380042,-0.6859346,0,False
NOSTRIN,False,0.05396476277268679,1.7499084907499975,0.31032458,0,False
NOTCH2NL,False,0.16985580621819735,1.607762403377517,-0.17499244,0,False
NOTCH4,False,0.07630950832520632,1.7581719565405904,0.3189599,0,False
NOTUM,False,0.05427039106258848,1.5720326751560478,-0.30400756,0,False
NOVA1,False,0.6829706357110696,1.791926762874112,-0.11288282,0,False
NOX4,False,0.011612155015945811,1.6275450944489402,-0.10630851,0,False
NOXA1,False,0.031930857957702834,1.6983796654007572,0.11648549,0,False
NOXO1,False,0.0018319957335940049,1.6276923770837466,-0.08573979,0,False
NOXRED1,False,0.0019085852774015496,1.132859804943624,-1.8049002,0,False
NPAP1,False,0.004230327475754221,1.3047590183646518,-1.2363505,0,False
NPAS1,False,0.019062248551328535,1.435064092133129,-0.7623613,0,False
NPAS2,False,0.0010505859468505597,1.0476809930090258,-2.0590982,0,False
NPAS4,False,0.00634993044617261,1.3241020202998568,-1.1421753,0,False
NPAT,False,0.22723246377932618,1.832283694009218,0.58713233,0,False
NPB,False,0.007422462806735584,1.4607719322745742,-0.7006972,0,False
NPC1,False,0.18310700914349332,1.6294825564834237,-0.10835635,0,False
NPC1L1,False,0.2762100265480746,1.6928049883911052,-0.56271815,0,False
NPC2,False,1.251827980144701,1.899100078505027,-0.05410594,0,False
NPDC1,False,0.45764663567879393,1.624103392714892,-1.023291,0,False
NPEPL1,False,0.18386820342619178,1.7045560438701697,0.14358944,0,False
NPEPPS,False,0.7970965689379765,1.6600006051298308,-0.98245496,0,False
NPFFR2,False,0.013794366671686424,1.7519667123704452,0.32044166,0,False
NPHP1,False,0.20145024400679618,1.734637145386499,0.24980304,0,False
NPHP4,False,0.27304975900928585,1.7028407417629308,-0.156199,0,False
NPHS1,False,0.015943178973647526,1.4658767818664267,-0.6812128,0,False
NPIPA1,False,0.002278154175164217,1.3662391839765506,-1.0101029,0,False
NPIPA5,False,0.29012076112606267,1.5884108883937729,-0.6584136,0,False
NPIPB15,False,0.004611963279663389,1.1615078457216037,-1.6959926,0,False
NPIPB2,False,0.7125036196132741,1.7261709137253047,-0.5424514,0,False
NPIPB4,False,0.006746472321752564,1.3195423044485204,-1.1864293,0,False
NPIPB5,False,0.08728887949461483,1.5495296251746136,-0.385871,0,False
NPL,False,0.04726118568393575,1.783989854046901,0.42327163,0,False
NPLOC4,False,0.3620802110577662,1.6490531051028765,-0.8495527,0,False
NPM1,False,2.4157965568872326,2.128714776314923,-0.30019033,0,False
NPM2,False,0.0736619231332192,1.5372130176390528,-0.42406246,0,False
NPM3,False,0.2241761577691218,1.5874780909563397,-0.25341848,0,False
NPNT,False,0.06036448774804326,1.7287884885733216,0.22059166,0,False
NPPC,False,0.011353636302885736,1.5044734856343993,-0.5449623,0,False
NPR1,False,0.0004794293703874248,0.7852407276449204,-2.9826348,0,False
NPR2,False,0.20003311889926267,1.853284465768522,0.6581281,0,False
NPRL2,False,0.12103723592662263,1.7532412484915272,0.32080454,0,False
NPRL3,False,0.28470464892733327,1.658517543126231,-0.79418653,0,False
NPTN,False,0.7731057994962272,1.6895091958981656,-0.78602415,0,False
NPTN-IT1,False,0.19313140434021098,1.7471095778714418,0.29372638,0,False
NPTXR,False,0.2046635290337867,1.7607052968342973,0.34903473,0,False
NPY1R,False,0.10810016392477327,1.7501958170411596,0.30952618,0,False
NQO2,False,0.07128793513914122,1.7778383859820122,0.40501553,0,False
NR0B2,False,0.1935865016710724,1.7139804409448673,0.18830596,0,False
NR1H2,False,0.07240386091534422,1.6675496940145687,0.015838038,0,False
NR1H3,False,0.06573407082980455,1.6908746145164066,0.09038497,0,False
NR1I2,False,0.0020894969844471112,1.1664110744210407,-1.6130162,0,False
NR2C2AP,False,0.05520388963048829,1.6430669881171456,-0.07161749,0,False
NR2F6,False,0.6648793516612279,1.677417138229348,-0.8666623,0,False
NR4A1,False,0.07475900978805826,1.6350003486569917,-0.09226648,0,False
NR4A2,False,0.17096340870644994,1.783862003740396,0.42354465,0,False
NR4A3,False,0.017478662693063484,1.7384749187085746,0.24626002,0,False
NR5A1,False,0.0008472809276892836,1.522789025735383,-0.49548927,0,False
NR6A1,False,0.5586401134003263,1.8856949023210008,0.49219355,0,False
NRARP,False,0.05355277071383431,1.677726562345355,0.055920117,0,False
NRAS,False,1.0334242886837806,1.8080690015420067,-0.16143556,0,False
NRAV,False,0.027265183369769012,1.7213956265297279,0.20226529,0,False
NRBF2,False,0.332603585320834,1.7126933750619202,-0.42223138,0,False
NRBP1,False,0.7343203211625161,1.747771155552242,-0.40735337,0,False
NRBP2,False,0.00013415657583713773,0.48064397749538784,-1.3470371,0,False
NRCAM,False,0.14448559135400457,1.7704883753962504,0.38359755,0,False
NRDC,False,0.718855807327287,1.7358650077439084,-0.48105428,0,False
NRDE2,False,0.24982380935766474,1.7581620344708484,0.33818796,0,False
NRF1,False,0.14286365138953327,1.6499732485526517,-0.04126099,0,False
NRG1,False,0.019917952853346854,1.7039939643755813,0.14287595,0,False
NRG1-IT1,False,0.0006404175258950299,1.1103867798232891,-1.8572546,0,False
NRG2,False,0.005657446722201771,1.6092259467391425,-0.1573397,0,False
NRG4,False,0.0014574736907145606,0.9064363260251921,-2.5403247,0,False
NRGN,False,0.019723429826127084,1.7608075895934645,0.35313702,0,False
NRIP1,False,0.8236105879658696,1.9373253686713874,0.62608474,0,False
NRIP3,False,0.007959381156425478,1.5389279866728767,-0.4165634,0,False
NRK,False,0.019635562397799712,1.5417788119159814,-0.42338017,0,False
NRL,False,0.018419754332709523,1.6659367858211604,0.012783601,0,False
NRM,False,0.2597019372276639,1.765813264867727,0.14993379,0,False
NRSN1,False,0.00039728164934162326,1.0693210128540471,-2.0886848,0,False
NRSN2,False,0.15961341571800508,1.674756851237265,0.043343376,0,False
NRTN,False,0.020867207208862464,1.495512037906472,-0.56751066,0,False
NRXN1,False,0.22315057906222302,1.7858968090052096,0.4310839,0,False
NRXN2,False,0.15156690604864437,1.72818210767283,0.22891171,0,False
NRXN3,False,0.18212967888781778,1.8547361783627094,0.66286814,0,False
NSA2,False,0.7570183793198532,1.7129537288165106,-0.63594466,0,False
NSD1,False,0.7698990807288884,1.78986768695264,-0.13157487,0,False
NSD2,False,0.853453181038121,1.829842486084576,-0.044273917,0,False
NSD3,False,0.986295047952732,1.8667343114974766,0.106961444,0,False
NSDHL,False,0.30975417960488727,1.6283790443477826,-0.98037434,0,False
NSF,False,0.4552067407307146,1.8232209204856402,0.34934527,0,False
NSFL1C,False,0.9012702280871022,1.7769884388410877,-0.3112235,0,False
NSG1,False,0.20180327593346864,1.6944738332553133,0.11390857,0,False
NSL1,False,0.39777992026817943,1.8582152633326579,0.59838265,0,False
NSMCE2,False,0.23163810533939633,1.6865709922878813,0.0833647,0,False
NSMCE3,False,0.6715209456214164,1.8046671848484928,-0.03323771,0,False
NSMCE4A,False,0.13774097543495434,1.6495532728993036,-0.045335,0,False
NSMF,False,0.16552010977601572,1.6866887964610906,0.08370415,0,False
NSRP1,False,0.3439081966702694,1.7049437879834566,-0.4581147,0,False
NSUN2,False,0.41195373341794217,1.6889041641594054,-0.5913927,0,False
NSUN3,False,0.11722696851576161,1.8005713141460151,0.48209205,0,False
NSUN5,False,0.44049044431300105,1.5787522875133089,-1.3262943,0,False
NSUN6,False,0.1450468472164934,1.8000033386384475,0.48413506,0,False
NSUN7,False,0.06540307934806978,1.672068303085818,0.027432162,0,False
NT5C,False,0.14165831169514642,1.6097902891293843,-0.17730214,0,False
NT5C3A,False,0.3864958143434045,1.7189963085115634,-0.38171998,0,False
NT5C3B,False,1.045762865580242,1.7308737905062412,-0.52650565,0,False
NT5DC1,False,0.3469299302091352,1.768961853559618,-0.019041345,0,False
NT5DC2,False,0.8688786984337793,1.8291925013586283,-0.060135465,0,False
NT5DC3,False,0.10926830340955027,1.6253340135162115,-0.11665751,0,False
NT5M,False,0.0074362322412219895,1.2361291519577162,-1.4289944,0,False
NTAN1,False,0.28414677535761523,1.7246921827193016,-0.06681049,0,False
NTHL1,False,0.1335704115789944,1.7391551038106954,0.25960985,0,False
NTMT1,False,0.33331092670388995,1.7715046159088401,0.0035345366,0,False
NTN1,False,0.0910624730977231,1.651045053161996,-0.028243622,0,False
NTN5,False,0.0004060694848374498,0.279417975365579,-1.7144198,0,False
NTNG1,False,0.05311807667687883,1.799388481724185,0.47206056,0,False
NTNG2,False,0.28447320634469675,1.7873423529575874,0.16610463,0,False
NTPCR,False,0.4335568855592872,1.7960649470705494,0.160195,0,False
NTRK1,False,0.031074267865584343,1.6813589324362122,0.05896704,0,False
NUAK1,False,0.13982798411101038,1.8379257488809417,0.60245323,0,False
NUAK2,False,0.02504015389433785,1.7207786168006178,0.21564636,0,False
NUB1,False,0.23589231917638087,1.7632962646036354,0.35359976,0,False
NUBP1,False,0.185873546228069,1.6581044383317787,-0.010899175,0,False
NUBP2,False,0.43783939425010265,1.7502311247256013,-0.14240266,0,False
NUBPL,False,0.008471056545478797,1.59590917518823,-0.2090786,0,False
NUCB1,False,0.7345767564389944,1.6913417326507667,-0.77248865,0,False
NUCB2,False,0.461234603575819,1.660224438112511,-0.7743703,0,False
NUCKS1,False,1.6734485944131876,1.9800773660444422,-0.13410485,0,False
NUDC,False,1.205046088639532,1.794786385324608,-0.52139676,0,False
NUDCD1,False,0.1856448079396214,1.6716091815446599,0.03867673,0,False
NUDCD2,False,0.4633968362832629,1.6898388643158122,-0.5684677,0,False
NUDCD3,False,0.2997334250837712,1.691784249347624,-0.55583847,0,False
NUDT1,False,0.09745818584100607,1.7172202010311162,0.19371727,0,False
NUDT11,False,0.14169237916995261,1.7292452678530874,0.22529349,0,False
NUDT12,False,0.10270780316431097,1.7355352127155677,0.24805732,0,False
NUDT14,False,0.13989245843373865,1.7000763967936319,0.14112166,0,False
NUDT15,False,0.04045062633122011,1.5970659072905429,-0.23291704,0,False
NUDT16,False,0.2755815094293655,1.6774628000846028,-0.3162468,0,False
NUDT16L1,False,0.4750624067316783,1.7188543632704119,-0.35173887,0,False
NUDT17,False,0.015691402895314982,1.5236055585270645,-0.46627757,0,False
NUDT18,False,0.020587999353819726,1.5596334267731837,-0.3543376,0,False
NUDT19,False,0.08507468909440814,1.6948562185414051,0.11147776,0,False
NUDT2,False,0.302215268659353,1.660357421901781,-0.7728233,0,False
NUDT21,False,0.6124400740778444,1.7885476624538663,-0.14000905,0,False
NUDT22,False,0.12888304954022117,1.6425676121060864,-0.0627376,0,False
NUDT3,False,1.1112368024058135,1.9692377167005854,0.26581398,0,False
NUDT5,False,0.5950110189853257,1.7369168335993916,-0.4721298,0,False
NUDT6,False,0.05950677812883034,1.7780283133243566,0.39127222,0,False
NUDT7,False,0.032652288073882374,1.5640909168037085,-0.32800815,0,False
NUDT8,False,0.035952637342084884,1.720723835840181,0.18744873,0,False
NUDT9,False,0.32743016951676784,1.6444903733328045,-0.8901766,0,False
NUFIP1,False,0.19220186064555367,1.748641390686615,0.293843,0,False
NUFIP2,False,0.8106649569607941,1.8461211200011662,0.23715274,0,False
NUMA1,False,1.0632236294078234,1.7187900418677038,-0.71998,0,False
NUMB,False,0.3041244248544409,1.8407043803375127,0.47065622,0,False
NUMBL,False,0.4791103100664478,1.7777820693642745,0.04522005,0,False
NUP107,False,0.29421049665158067,1.7981181235731416,0.185531,0,False
NUP133,False,0.44900123239726075,1.750087219081239,-0.15752178,0,False
NUP153,False,0.42146565736185376,1.7465313773148055,-0.18642145,0,False
NUP155,False,0.25597042773620304,1.6961691075200078,-0.26903957,0,False
NUP160,False,0.3660699307732528,1.6997281891182143,-0.49352518,0,False
NUP188,False,0.4648064977738987,1.6509625001516666,-0.83620846,0,False
NUP210,False,0.5280485331689909,1.6003459389267687,-1.1923548,0,False
NUP214,False,0.3611941987044115,1.7592186418443028,-0.07577038,0,False
NUP35,False,0.1823748956311217,1.722546866143989,0.21199523,0,False
NUP37,False,0.151287975737214,1.7573629377487499,0.3303786,0,False
NUP43,False,0.29115032576106536,1.6493627472613837,-0.8384215,0,False
NUP50,False,0.5966813762285574,1.9115686883916845,0.66402614,0,False
NUP54,False,0.28945492714312104,1.6660480999620588,-0.737786,0,False
NUP58,False,0.30732741399602614,1.7149887524342755,-0.40109134,0,False
NUP62,False,0.5392694422380417,1.7194778355616642,-0.46733654,0,False
NUP62CL,False,0.041354956434159054,1.846435011274554,0.63548064,0,False
NUP85,False,0.19292067414742858,1.7904261542741473,0.44112903,0,False
NUP88,False,0.226303886756891,1.7091894193563912,0.16523474,0,False
NUP93,False,0.25458154081481343,1.6325188725916027,-0.10307596,0,False
NUP98,False,0.4005308236278576,1.6631662843908894,-0.74686205,0,False
NUPL2,False,0.2389560086138605,1.6815198252685186,0.06287825,0,False
NUS1,False,0.4801630172389232,1.8310808725732979,0.4065037,0,False
NUTF2,False,1.0216307962394646,1.7765635257609098,-0.30891836,0,False
NUTM2G,False,0.02656234108672502,1.4809711245689292,-0.62211245,0,False
NWD1,False,0.0004032058690162123,1.234239309239371,-1.4201744,0,False
NXF1,False,0.6902435068393744,1.8048124896698676,-0.01962708,0,False
NXF2B,False,0.002846751392242379,1.4788356802176577,-0.64105314,0,False
NXN,False,0.4514891454186155,1.7109741623187613,-0.42462936,0,False
NXPE3,False,0.16485416326510557,1.733809421387964,0.24280187,0,False
NXPH1,False,0.004975208706469552,1.5512327625275006,-0.35103595,0,False
NXPH2,False,0.0021165988702221937,1.2775043571987945,-1.2732004,0,False
NXPH3,False,0.0009337584143483419,1.4713246074417066,-0.68122715,0,False
NXPH4,False,0.057306800363280924,1.7210013088962348,0.19399549,0,False
NXT1,False,0.2511377670483803,1.7042572364700428,0.14488228,0,False
NYAP1,False,0.3293516617704334,1.729747217714121,-0.29258913,0,False
NYAP2,False,0.01251701032917562,1.679843885170936,0.061651047,0,False
OAF,False,0.043568276760192856,1.77652369455676,0.38784054,0,False
OARD1,False,0.4885369471837373,1.7382236287884023,-0.2231575,0,False
OAS1,False,0.028705719702820126,1.5472452244105295,-0.39107502,0,False
OAZ1,False,1.9555164739301292,1.8978835098806153,-0.5445024,0,False
OAZ2,False,1.0595695634075248,1.7519568877784701,-0.4447174,0,False
OBSCN,False,0.060558032752022636,1.5813841573514447,-0.27331394,0,False
OBSL1,False,0.2717949109653205,1.7292333321738487,0.014368779,0,False
OCEL1,False,0.08093516648660762,1.5477257247841734,-0.38376695,0,False
OCIAD1,False,1.3331592853190393,1.8617692404565227,-0.2043781,0,False
OCIAD2,False,1.556319414782327,1.842236804606289,-0.46199077,0,False
OCLN,False,0.5817210080129618,1.838611024050826,0.18654408,0,False
OCRL,False,0.49019644433651655,1.8864482159104583,0.79373676,0,False
ODAM,False,0.00018197597876461064,0.6331014582824206,-0.8107084,0,False
ODC1,False,1.1775369291019806,1.9242916008803235,0.07275766,0,False
ODF2,False,0.36516648246591765,1.813041799337489,0.28620335,0,False
ODF2L,False,0.35001514495938957,1.7875522886749362,0.12144817,0,False
ODF3B,False,0.02013804483814026,1.6501525919652797,-0.03489363,0,False
ODF3L1,False,0.0022548800435948178,1.5235815065038403,-0.48640627,0,False
ODF3L2,False,0.0013623769577160046,1.3327701861519725,-1.0963818,0,False
OFD1,False,0.44038723285270776,1.7253714532479776,-0.31353667,0,False
OGDH,False,0.5704314022909771,1.7052065971651231,-0.6850389,0,False
OGDHL,False,0.05862890122424311,1.6195175068084735,-0.1384308,0,False
OGFOD1,False,0.13611935605666847,1.790181122282552,0.43383878,0,False
OGFOD2,False,0.04254606002011169,1.6663109130520541,0.028217642,0,False
OGFOD3,False,0.21572243085927806,1.659844165051493,-0.0058408906,0,False
OGFR,False,0.23075740454246962,1.7697642278346435,0.37076145,0,False
OGG1,False,0.15764420051314582,1.6279691211281524,-0.11689166,0,False
OGT,False,0.4763358263369242,1.8244739585815548,0.3688683,0,False
OIT3,False,0.0020178173772681784,1.535335034559877,-0.43261173,0,False
OLA1,False,0.9251374088406213,1.7945458668489196,-0.22429194,0,False
OLFM2,False,0.17754188480063954,1.5674871899529126,-0.31427994,0,False
OLFM3,False,0.010803265697115459,1.6340177271541085,-0.07857526,0,False
OLFML3,False,0.04691879565944364,1.7714172968536341,0.3814537,0,False
OLMALINC,False,0.1493273683361661,1.826988772945353,0.5672633,0,False
OMA1,False,0.04787910668090609,1.6899674506953615,0.09548614,0,False
ONECUT1,False,0.09562776317556093,1.6682778786726509,0.014408845,0,False
ONECUT2,False,1.8232873249344452,2.303939697407542,0.48247513,0,False
OPA1,False,0.585455493241778,1.7735277976622639,-0.23448282,0,False
OPA3,False,0.17969645612992446,1.6566093335158385,-0.022861183,0,False
OPHN1,False,0.025719448016989777,1.6816791884816407,0.058049303,0,False
